-29.98,3.840604,-7.650001
-32.03,3.840604,-7.650001
-30.46,3.840604,-7.65002
-30.46,3.840604,-14.40001
-32.17,3.840604,-14.40001
-24.73,3.840604,-14.40003
-24.73,3.840604,-3.100009
-25.57,3.840604,-3.100009
