-33.48,3.840642,-4.92
-31.9,3.840642,-4.92
-33.64,3.840642,-4.92001
-33.64,3.840642,0.73
-32.05,3.840642,1.9
-35.54,3.840642,1.899985
-35.54,3.840604,-3.100009
-38.36,3.840604,4.11
