-30.12,3.840417,3.19
-31.76,3.840417,3.65
-30.19,3.840417,3.649991
-30.19,3.840417,-3.1
-31.9,3.840417,-3.1
-31.9,3.840417,-3.100009
-31.9,3.840604,-3.100009
-31.9,3.840604,-8.77
