-36.38,3.840116,-1.98001
-31.93,3.840116,-1.98001
-30.36,3.840116,-1.98002
-30.36,3.840116,-8.730011
-32.07,3.840116,-8.730011
-28.88,3.840116,-8.73003
-28.88,3.840116,-3.100009
-31.97,3.840116,1.86
