-33.39,3.840259,1.31999
-31.85,3.840259,0.99
-33.59,3.840259,0.9899891
-33.59,3.840259,6.639999
-32,3.840259,7.809999
-38.87,3.840259,7.809989
-38.87,3.840604,-3.100009
-38.87,3.840604,-10.81
